id_loss,claim_amount,leakage_label,pet_breed,pet_species,owner_age,number_of_previous_claims,days_to_claim,policy_tenure
1837,279.74,0,siamese,cat,46,1,10,56
1838,174.93,0,spaniel,dog,52,3,13,54
1839,373.44,0,bulldog,dog,40,2,9,27
1840,158.5,0,labrador,dog,51,1,5,19
1841,244.18,0,poodle,dog,42,1,8,26
1842,183.61,0,bulldog,dog,39,2,12,5
1843,229.21,0,spaniel,dog,38,1,8,39
1844,181.16,0,siamese,cat,28,1,4,41
1845,334.46,1,ragdoll,cat,42,1,11,26
1846,174.89,0,bengal,cat,35,5,15,51
1847,201.29,1,retriever,dog,68,1,6,29
1848,279.21,0,poodle,dog,43,2,4,38
1849,139.69,0,bulldog,dog,47,0,3,7
1850,552.66,0,spaniel,dog,30,1,5,40
1851,648.94,0,bulldog,dog,47,1,6,24
1852,248.99,0,bengal,cat,50,3,8,33
1853,234.3,0,spaniel,dog,31,1,14,18
1854,178.43,0,spaniel,dog,26,2,2,45
1855,409.32,0,spaniel,dog,62,2,6,51
1856,240.2,0,poodle,dog,51,2,27,50
1857,120.95,0,persian,cat,36,2,17,45
1858,260.62,1,bengal,cat,45,3,3,22
1859,502.63,0,maine_coon,cat,45,1,3,19
1860,144.33,0,spaniel,dog,42,3,17,30
1861,157.3,0,poodle,dog,32,0,12,29
1862,70.37,1,poodle,dog,32,0,6,26
1863,203.13,0,bulldog,dog,26,2,12,54
1864,198.04,1,persian,cat,41,1,14,30
1865,754.11,0,spaniel,dog,37,4,8,36
1866,177.69,0,persian,cat,46,0,7,51
1867,384.26,0,poodle,dog,26,0,6,50
1868,84.76,0,bulldog,dog,40,2,12,56
1869,170.11,1,labrador,dog,21,3,8,46
1870,198.87,0,spaniel,dog,38,1,1,12
1871,323.39,0,bulldog,dog,40,0,1,20
1872,315.0,0,spaniel,dog,52,1,18,26
1873,549.44,0,maine_coon,cat,30,0,12,50
1874,126.15,0,labrador,dog,46,5,10,25
1875,211.09,0,retriever,dog,46,2,3,22
1876,247.69,1,retriever,dog,49,5,16,36
1877,209.72,0,maine_coon,cat,36,1,6,10
1878,120.62,0,labrador,dog,43,3,8,52
1879,325.32,0,maine_coon,cat,54,1,4,8
1880,161.25,0,bulldog,dog,51,0,8,10
1881,306.2,0,poodle,dog,36,0,10,24
1882,250.04,0,poodle,dog,33,0,2,28
1883,166.16,1,retriever,dog,38,2,13,31
1884,198.35,0,poodle,dog,38,0,0,37
1885,115.26,0,retriever,dog,58,3,16,11
1886,207.69,1,retriever,dog,36,2,15,42
1887,179.63,0,bulldog,dog,42,1,13,28
1888,204.44,0,bulldog,dog,31,3,8,37
1889,222.08,0,retriever,dog,34,1,1,1
1890,301.9,0,poodle,dog,34,2,12,36
1891,381.15,0,poodle,dog,40,0,5,36
1892,263.94,0,retriever,dog,35,0,3,43
1893,436.3,1,maine_coon,cat,36,3,9,53
1894,196.97,0,spaniel,dog,40,3,18,12
1895,214.66,0,siamese,cat,23,1,3,27
1896,686.6,0,bulldog,dog,41,6,2,49
1897,340.19,0,ragdoll,cat,47,0,13,11
1898,92.35,0,ragdoll,cat,40,0,10,22
1899,179.62,1,ragdoll,cat,47,0,11,35
1900,298.59,0,retriever,dog,44,1,23,53
1901,401.77,0,bulldog,dog,41,1,7,18
1902,143.78,0,siamese,cat,45,2,0,54
1903,244.97,0,maine_coon,cat,29,1,6,59
1904,222.14,1,persian,cat,41,1,15,2
1905,154.23,0,siamese,cat,46,2,14,49
1906,596.15,0,bulldog,dog,37,1,13,45
1907,105.45,0,persian,cat,51,2,9,53
1908,262.96,0,labrador,dog,36,2,13,8
1909,80.13,0,labrador,dog,31,1,5,37
1910,408.01,0,siamese,cat,55,3,2,13
1911,283.49,0,ragdoll,cat,59,3,6,33
1912,217.24,0,bulldog,dog,60,3,6,46
1913,190.46,0,bengal,cat,36,0,14,4
1914,276.79,0,maine_coon,cat,40,0,9,25
1915,147.46,0,retriever,dog,40,4,4,24
1916,401.35,1,labrador,dog,31,0,29,32
1917,406.89,0,bulldog,dog,45,2,4,6
1918,745.42,1,siamese,cat,20,4,18,31
1919,154.04,0,spaniel,dog,43,0,4,8
1920,392.12,0,maine_coon,cat,41,1,4,22
1921,134.64,0,maine_coon,cat,36,2,11,31
1922,459.69,0,spaniel,dog,40,1,20,24
1923,184.67,0,retriever,dog,59,2,18,20
1924,163.21,0,retriever,dog,39,0,5,52
1925,177.92,0,spaniel,dog,41,2,16,27
1926,263.53,0,spaniel,dog,46,3,25,50
1927,378.03,0,retriever,dog,44,2,15,40
1928,188.0,0,bulldog,dog,32,0,19,56
1929,189.35,0,siamese,cat,46,2,11,15
1930,323.14,0,poodle,dog,70,3,7,24
1931,323.07,1,siamese,cat,43,3,7,30
1932,236.83,0,bulldog,dog,48,1,14,10
1933,263.25,0,poodle,dog,53,1,4,15
1934,449.32,1,poodle,dog,41,0,9,16
1935,811.29,0,retriever,dog,35,2,1,7
1936,251.91,0,maine_coon,cat,36,1,19,35
1937,152.14,0,retriever,dog,18,0,15,53
1938,174.38,0,spaniel,dog,48,0,5,38
1939,167.27,1,siamese,cat,39,2,5,52
1940,184.99,0,spaniel,dog,56,1,14,42
1941,382.04,0,poodle,dog,38,3,10,45
1942,698.98,1,ragdoll,cat,32,2,10,39
1943,329.37,0,spaniel,dog,45,2,16,9
1944,342.39,0,maine_coon,cat,32,3,4,48
1945,352.62,0,spaniel,dog,43,2,8,54
1946,362.79,0,bulldog,dog,45,0,2,59
1947,127.77,0,bulldog,dog,36,3,2,15
1948,202.13,1,bulldog,dog,53,1,2,57
1949,204.52,0,bulldog,dog,64,2,12,22
1950,184.34,1,labrador,dog,54,3,11,29
1951,182.1,0,labrador,dog,52,2,7,11
1952,195.74,0,bengal,cat,47,0,1,6
1953,154.62,0,maine_coon,cat,38,0,1,26
1954,390.79,0,bulldog,dog,18,1,7,43
1955,346.79,0,siamese,cat,36,3,6,8
1956,464.8,1,ragdoll,cat,38,0,3,17
1957,158.51,0,persian,cat,34,0,12,13
1958,184.77,1,siamese,cat,29,3,13,37
1959,480.04,1,spaniel,dog,55,2,7,46
1960,246.49,0,poodle,dog,41,0,16,39
1961,262.12,0,retriever,dog,32,1,5,23
1962,181.56,0,bengal,cat,48,3,9,2
1963,284.35,0,persian,cat,47,3,5,52
1964,556.83,0,spaniel,dog,43,2,25,22
1965,307.09,0,spaniel,dog,42,1,4,2
1966,443.67,0,bengal,cat,33,0,8,46
1967,258.33,0,bulldog,dog,41,1,3,8
1968,145.06,0,bulldog,dog,51,1,11,44
1969,214.94,0,ragdoll,cat,29,4,2,37
1970,311.52,0,ragdoll,cat,27,1,2,50
1971,125.92,0,maine_coon,cat,53,3,3,57
1972,468.66,0,persian,cat,38,2,5,42
1973,296.12,0,bulldog,dog,47,1,1,44
1974,307.98,0,bulldog,dog,43,1,20,2
1975,249.64,0,labrador,dog,23,4,15,33
1976,668.78,0,bulldog,dog,35,2,26,36
1977,292.2,0,siamese,cat,18,0,6,12
1978,279.68,0,labrador,dog,46,0,3,21
1979,313.15,0,persian,cat,43,0,5,50
1980,231.25,1,ragdoll,cat,27,3,3,37
1981,251.97,0,poodle,dog,50,0,12,25
1982,218.62,0,labrador,dog,34,1,11,45
1983,198.78,0,labrador,dog,21,0,8,3
1984,400.65,0,maine_coon,cat,41,0,4,1
1985,265.22,1,bengal,cat,30,1,27,23
1986,139.22,1,retriever,dog,52,3,17,46
1987,255.93,0,labrador,dog,39,0,6,53
1988,387.16,0,poodle,dog,52,3,10,35
1989,236.16,0,bulldog,dog,30,1,5,51
1990,373.88,0,maine_coon,cat,36,1,10,12
1991,374.01,0,poodle,dog,30,1,10,51
1992,590.32,0,spaniel,dog,44,1,5,31
1993,161.18,0,poodle,dog,41,2,14,41
1994,122.26,0,bulldog,dog,33,1,26,58
1995,142.51,0,labrador,dog,57,1,3,14
1996,451.41,0,retriever,dog,38,2,13,9
1997,300.66,0,labrador,dog,43,1,7,58
1998,557.98,0,poodle,dog,47,0,21,22
1999,129.05,0,ragdoll,cat,36,2,14,11
2000,312.7,0,maine_coon,cat,42,2,5,27
2001,325.0,0,bulldog,dog,45,1,3,57
2002,394.47,0,retriever,dog,45,2,4,8
2003,145.67,0,maine_coon,cat,34,0,3,33
2004,494.92,0,bulldog,dog,46,0,16,42
2005,406.58,0,bulldog,dog,41,1,21,29
2006,206.64,0,labrador,dog,36,3,16,24
2007,238.26,0,persian,cat,20,1,11,34
2008,455.37,0,bulldog,dog,37,1,7,57
2009,161.48,0,retriever,dog,50,1,2,53
2010,307.83,1,bengal,cat,51,2,9,56
2011,290.14,1,poodle,dog,18,2,8,52
2012,343.89,1,poodle,dog,32,0,22,6
2013,133.61,1,spaniel,dog,43,1,2,4
2014,189.92,0,bulldog,dog,31,2,22,46
2015,194.46,0,retriever,dog,35,0,5,19
2016,157.59,0,poodle,dog,63,2,9,58
2017,320.71,0,poodle,dog,44,1,6,46
2018,256.0,0,poodle,dog,31,2,6,7
2019,200.58,0,poodle,dog,21,0,25,33
2020,249.75,0,retriever,dog,32,1,5,4
2021,188.74,0,bulldog,dog,32,2,3,29
2022,186.97,0,spaniel,dog,47,2,6,58
2023,272.35,0,spaniel,dog,63,2,1,36
2024,392.02,0,ragdoll,cat,37,1,5,16
2025,285.97,0,spaniel,dog,30,1,10,14
2026,92.36,0,poodle,dog,48,2,9,47
2027,139.36,0,retriever,dog,45,1,5,23
2028,305.65,0,bulldog,dog,33,2,1,18
2029,429.41,0,labrador,dog,39,2,2,1
2030,704.18,0,retriever,dog,45,0,10,18
2031,162.52,0,maine_coon,cat,38,1,22,10
2032,320.02,0,labrador,dog,37,4,6,50
2033,214.98,0,spaniel,dog,37,4,1,38
2034,198.51,1,retriever,dog,47,0,9,31
2035,309.52,0,maine_coon,cat,33,2,12,17
2036,291.97,0,spaniel,dog,31,0,25,9
2037,114.5,0,bulldog,dog,59,1,6,14
2038,215.53,0,spaniel,dog,29,0,6,5
2039,256.92,0,retriever,dog,33,4,12,20
2040,278.33,0,maine_coon,cat,32,1,6,44
2041,454.33,0,bulldog,dog,34,0,8,32
2042,251.31,0,bulldog,dog,55,0,14,16
2043,179.54,0,spaniel,dog,54,2,3,27
2044,222.82,0,retriever,dog,43,1,8,21
2045,224.15,0,siamese,cat,49,3,13,33
2046,590.09,0,siamese,cat,59,1,16,51
2047,317.61,0,bulldog,dog,31,6,8,25
2048,314.33,0,spaniel,dog,47,0,3,55
2049,214.64,0,bulldog,dog,38,2,2,42
2050,96.41,0,spaniel,dog,38,2,15,20
2051,141.59,0,maine_coon,cat,65,0,10,3
2052,494.15,0,maine_coon,cat,47,1,14,7
2053,295.37,0,spaniel,dog,35,1,8,9
2054,1444.2,0,retriever,dog,55,1,8,6
2055,233.58,1,poodle,dog,38,3,8,10
2056,272.77,0,retriever,dog,36,5,5,17
2057,454.96,0,maine_coon,cat,37,0,25,23
2058,460.06,0,persian,cat,48,1,7,28
2059,220.75,0,spaniel,dog,33,4,15,4
2060,250.29,0,labrador,dog,52,2,0,32
2061,253.11,0,labrador,dog,45,2,3,56
2062,177.16,0,spaniel,dog,61,2,5,1
2063,342.52,0,poodle,dog,52,2,13,5
2064,209.65,0,spaniel,dog,56,2,17,12
2065,247.14,0,spaniel,dog,32,5,1,46
2066,499.08,0,maine_coon,cat,40,1,10,1
2067,145.89,0,labrador,dog,19,0,7,6
2068,172.66,0,poodle,dog,40,2,23,58
2069,251.31,0,poodle,dog,37,1,11,4
2070,414.1,0,siamese,cat,41,0,3,30
2071,165.51,0,maine_coon,cat,31,0,2,11
2072,153.28,0,spaniel,dog,40,0,3,17
2073,108.74,0,maine_coon,cat,36,3,3,42
2074,185.58,0,bengal,cat,70,0,4,41
2075,302.44,1,spaniel,dog,34,2,25,38
2076,189.14,0,poodle,dog,19,3,11,28
2077,119.41,0,persian,cat,39,2,14,6
2078,321.9,0,spaniel,dog,27,0,11,34
2079,193.5,0,spaniel,dog,51,1,25,18
2080,222.61,0,maine_coon,cat,53,2,5,41
2081,296.93,0,bulldog,dog,43,1,12,51
2082,274.12,0,bulldog,dog,70,2,12,52
2083,213.41,0,retriever,dog,49,1,9,48
2084,247.0,0,labrador,dog,28,1,7,28
2085,531.17,0,spaniel,dog,50,2,9,9
2086,503.24,0,labrador,dog,50,3,7,26
2087,99.94,0,spaniel,dog,49,2,9,5
2088,226.0,0,labrador,dog,44,3,1,1
2089,109.57,0,persian,cat,30,2,9,51
2090,548.05,0,bulldog,dog,32,0,2,53
2091,247.75,0,bulldog,dog,40,1,7,6
2092,603.98,0,spaniel,dog,40,2,11,6
2093,662.03,0,labrador,dog,46,2,14,7
2094,409.26,0,persian,cat,20,5,24,6
2095,226.29,0,poodle,dog,36,1,8,52
2096,283.31,0,labrador,dog,49,1,11,10
2097,425.82,1,ragdoll,cat,55,0,13,43
2098,240.55,0,labrador,dog,37,1,0,32
2099,217.04,0,retriever,dog,43,6,11,20
2100,168.81,0,spaniel,dog,38,0,6,3
2101,187.33,1,siamese,cat,36,1,7,34
2102,81.34,1,retriever,dog,32,1,9,13
2103,326.59,0,poodle,dog,33,3,15,17
2104,158.4,0,labrador,dog,43,1,8,46
2105,369.3,1,spaniel,dog,47,2,19,26
2106,278.66,0,labrador,dog,24,3,6,42
2107,1069.06,0,spaniel,dog,45,2,6,21
2108,413.36,0,bulldog,dog,39,1,29,51
2109,214.23,0,bulldog,dog,42,2,14,5
2110,485.74,0,spaniel,dog,31,0,4,42
2111,319.1,0,persian,cat,69,3,4,45
2112,202.25,1,ragdoll,cat,56,1,2,31
2113,289.39,0,bengal,cat,48,1,9,12
2114,81.25,0,ragdoll,cat,37,1,10,25
2115,158.03,0,siamese,cat,37,3,5,9
2116,233.18,0,bulldog,dog,58,1,23,9
2117,330.79,1,labrador,dog,38,5,4,58
2118,219.2,0,retriever,dog,39,1,5,17
2119,217.91,0,spaniel,dog,30,2,30,13
2120,388.92,0,bulldog,dog,57,2,9,4
2121,197.67,0,labrador,dog,64,2,7,37
2122,414.48,0,ragdoll,cat,38,1,12,5
2123,354.74,1,spaniel,dog,50,3,10,38
2124,248.03,1,bengal,cat,36,1,3,25
2125,90.4,0,bulldog,dog,36,1,13,24
2126,284.31,0,bengal,cat,41,1,6,58
2127,343.75,0,spaniel,dog,54,0,7,36
2128,165.96,0,bulldog,dog,58,4,3,31
2129,305.2,0,spaniel,dog,34,1,3,5
2130,474.58,0,bulldog,dog,22,0,8,11
2131,499.37,0,spaniel,dog,30,1,6,50
2132,351.72,0,persian,cat,41,1,7,43
2133,435.79,1,persian,cat,33,1,3,12
2134,387.03,0,poodle,dog,40,1,10,28
2135,332.59,0,spaniel,dog,61,3,11,44
2136,364.47,0,ragdoll,cat,32,0,3,5
2137,424.02,0,labrador,dog,54,0,16,28
2138,148.83,0,bulldog,dog,27,4,8,44
2139,219.57,0,spaniel,dog,25,1,7,22
2140,436.99,0,bulldog,dog,47,1,9,42
2141,144.33,0,siamese,cat,26,3,10,26
2142,239.15,0,poodle,dog,28,0,10,56
2143,133.99,0,poodle,dog,44,3,8,26
2144,215.5,0,persian,cat,38,1,9,46
2145,281.65,0,siamese,cat,41,2,5,49
2146,761.88,1,bengal,cat,38,1,7,16
2147,427.51,1,bulldog,dog,45,0,7,36
2148,281.5,1,persian,cat,39,0,9,19
2149,84.99,0,retriever,dog,29,1,9,57
2150,350.5,0,siamese,cat,38,1,10,14
2151,223.33,0,spaniel,dog,53,0,6,43
2152,255.14,0,bulldog,dog,36,1,10,58
2153,163.98,0,poodle,dog,41,0,8,40
2154,117.06,0,maine_coon,cat,50,1,16,17
2155,82.25,0,ragdoll,cat,40,2,1,35
2156,134.13,0,bulldog,dog,40,1,3,34
2157,427.08,1,retriever,dog,37,1,10,43
2158,190.89,0,poodle,dog,56,2,18,41
2159,323.28,0,ragdoll,cat,45,2,18,40
2160,289.64,0,bengal,cat,41,2,13,1
2161,202.78,1,bengal,cat,51,0,7,36
2162,121.91,0,retriever,dog,42,4,8,55
2163,173.16,0,bengal,cat,37,1,2,3
2164,214.98,1,ragdoll,cat,39,2,16,44
2165,194.27,0,labrador,dog,45,3,17,59
2166,156.66,0,bulldog,dog,43,1,4,1
2167,143.88,0,spaniel,dog,52,3,4,3
2168,151.26,0,retriever,dog,42,1,15,15
2169,95.89,1,siamese,cat,28,2,11,34
2170,380.34,0,siamese,cat,57,3,12,33
2171,100.56,0,labrador,dog,34,3,7,39
2172,190.41,0,labrador,dog,59,0,13,48
2173,260.02,0,poodle,dog,57,3,4,34
2174,413.31,0,bulldog,dog,58,1,19,30
2175,267.32,0,ragdoll,cat,45,1,1,12
2176,194.66,0,ragdoll,cat,47,0,7,51
2177,154.02,0,bulldog,dog,28,0,28,44
2178,544.63,1,persian,cat,33,5,27,38
2179,486.08,0,poodle,dog,50,3,3,49
2180,229.27,0,bengal,cat,22,2,10,42
2181,168.07,0,persian,cat,49,1,0,19
2182,175.21,0,spaniel,dog,29,1,8,11
2183,283.64,0,poodle,dog,28,2,3,57
2184,169.93,0,bulldog,dog,33,0,17,6
2185,281.13,0,retriever,dog,35,1,5,18
2186,253.1,0,poodle,dog,35,3,16,26
2187,299.42,0,persian,cat,37,1,8,34
2188,192.83,0,persian,cat,45,3,6,50
2189,222.35,0,bulldog,dog,46,1,33,45
2190,156.49,0,siamese,cat,61,1,4,21
2191,239.5,0,bengal,cat,31,0,21,59
2192,169.92,1,spaniel,dog,35,2,13,57
2193,254.14,0,maine_coon,cat,26,0,0,28
2194,365.97,0,persian,cat,32,2,14,15
2195,223.01,0,labrador,dog,35,1,5,32
2196,212.15,0,labrador,dog,47,0,7,19
2197,208.3,0,labrador,dog,29,2,16,5
2198,484.24,0,retriever,dog,55,3,3,58
2199,215.55,1,retriever,dog,43,2,10,17
2200,219.85,0,bulldog,dog,57,0,24,43
2201,136.18,0,poodle,dog,32,1,17,48
2202,183.27,0,labrador,dog,41,2,22,12
2203,357.61,0,poodle,dog,42,2,31,4
2204,768.29,0,spaniel,dog,59,1,4,55
2205,186.83,0,bulldog,dog,50,2,16,48
2206,268.1,0,retriever,dog,29,2,2,34
2207,600.95,0,bulldog,dog,47,3,5,42
2208,391.89,0,bulldog,dog,37,0,7,57
2209,370.58,0,siamese,cat,42,3,1,41
2210,330.63,0,spaniel,dog,40,3,19,35
2211,285.36,1,retriever,dog,53,0,15,42
2212,136.88,0,spaniel,dog,33,2,9,33
2213,207.14,0,poodle,dog,41,1,9,18
2214,362.56,0,bulldog,dog,38,5,7,51
2215,207.12,0,poodle,dog,31,0,13,6
2216,286.84,1,poodle,dog,51,1,9,26
2217,157.26,0,spaniel,dog,38,0,9,13
2218,238.98,0,ragdoll,cat,35,4,4,34
2219,111.97,0,labrador,dog,54,1,5,6
2220,405.91,1,retriever,dog,43,1,6,39
2221,211.78,0,bulldog,dog,33,4,31,20
2222,470.67,0,labrador,dog,47,3,2,5
2223,264.88,1,poodle,dog,27,1,17,5
2224,592.86,0,bengal,cat,48,0,15,26
2225,152.87,0,labrador,dog,33,2,21,27
2226,673.08,0,spaniel,dog,50,1,6,28
2227,388.22,0,ragdoll,cat,49,2,3,48
2228,391.04,0,persian,cat,42,2,14,22
2229,712.7,0,bulldog,dog,45,0,5,58
2230,360.27,0,poodle,dog,45,0,3,7
2231,288.06,0,retriever,dog,53,0,16,20
2232,112.98,0,retriever,dog,55,1,10,57
2233,349.98,1,persian,cat,37,2,11,31
2234,201.1,0,poodle,dog,48,1,0,36
2235,271.5,1,bengal,cat,41,1,10,56
2236,293.36,0,retriever,dog,42,2,3,58
2237,164.77,0,spaniel,dog,40,1,8,24
2238,392.24,0,maine_coon,cat,40,1,0,30
2239,259.11,0,poodle,dog,45,4,6,46
2240,369.38,1,bengal,cat,37,1,13,6
2241,319.87,1,siamese,cat,34,5,6,35
2242,258.44,0,retriever,dog,39,2,3,7
2243,533.88,0,bulldog,dog,35,1,2,42
2244,166.76,0,retriever,dog,51,1,4,56
2245,113.09,0,persian,cat,48,1,11,54
2246,223.78,0,labrador,dog,58,3,2,52
2247,245.69,0,poodle,dog,48,0,5,5
2248,256.02,0,retriever,dog,51,0,3,31
2249,157.83,0,poodle,dog,38,2,3,34
2250,191.66,0,maine_coon,cat,38,0,24,8
2251,454.3,0,poodle,dog,40,0,2,15
2252,158.38,0,bengal,cat,48,5,9,20
2253,294.89,0,bengal,cat,34,0,6,52
2254,117.07,0,poodle,dog,46,1,13,11
2255,206.08,0,spaniel,dog,55,4,13,29
2256,197.2,0,labrador,dog,47,0,6,28
2257,674.95,1,bulldog,dog,27,2,10,44
2258,314.8,0,labrador,dog,43,2,2,18
2259,99.64,0,retriever,dog,38,1,5,56
2260,223.87,0,bulldog,dog,43,1,5,32
2261,374.27,0,spaniel,dog,47,0,10,48
2262,179.61,0,retriever,dog,52,1,5,19
2263,262.98,1,persian,cat,60,3,23,20
2264,325.29,1,bulldog,dog,49,0,12,45
2265,408.17,0,bulldog,dog,44,1,11,1
2266,101.47,1,spaniel,dog,45,2,8,12
2267,104.98,0,labrador,dog,37,2,9,36
2268,363.29,0,siamese,cat,51,2,1,4
2269,786.43,0,bulldog,dog,53,1,6,23
2270,296.88,0,spaniel,dog,47,1,16,16
2271,166.88,0,bengal,cat,48,1,19,24
2272,377.96,0,retriever,dog,32,2,13,49
2273,170.84,0,spaniel,dog,38,3,25,48
2274,228.51,0,poodle,dog,41,1,16,42
2275,224.97,1,bengal,cat,43,2,0,19
2276,320.63,0,bulldog,dog,25,0,14,33
2277,130.24,1,poodle,dog,47,3,8,17
2278,329.63,0,retriever,dog,58,2,11,3
2279,275.77,0,spaniel,dog,42,0,12,18
2280,272.74,0,labrador,dog,49,1,35,56
2281,190.41,0,poodle,dog,54,2,21,15
2282,245.43,0,retriever,dog,31,0,18,14
2283,208.83,0,retriever,dog,37,2,5,49
2284,181.28,0,poodle,dog,48,1,3,56
2285,238.4,0,spaniel,dog,49,1,4,30
2286,317.05,0,spaniel,dog,39,4,17,25
2287,187.01,0,bulldog,dog,38,2,17,8
2288,224.09,0,maine_coon,cat,38,2,7,26
2289,93.53,0,labrador,dog,51,1,17,10
2290,133.32,0,persian,cat,32,2,8,10
2291,199.49,0,retriever,dog,54,0,9,46
2292,88.44,1,bengal,cat,54,2,7,51
2293,193.46,0,spaniel,dog,25,0,9,59
2294,443.8,0,spaniel,dog,40,3,19,14
2295,480.77,0,bengal,cat,26,1,8,4
2296,243.71,1,retriever,dog,41,1,32,30
2297,642.82,1,siamese,cat,51,0,12,48
2298,245.72,1,bengal,cat,56,2,44,24
2299,148.39,1,ragdoll,cat,48,0,10,2
2300,205.13,1,retriever,dog,37,1,8,18
2301,361.62,0,bengal,cat,40,2,8,16
2302,290.57,0,maine_coon,cat,51,2,5,44
2303,339.38,0,bengal,cat,37,1,12,39
2304,242.57,1,spaniel,dog,53,2,10,30
2305,340.02,0,ragdoll,cat,47,0,12,10
2306,205.13,1,poodle,dog,52,1,7,48
2307,223.32,0,labrador,dog,47,0,6,4
2308,152.67,0,persian,cat,28,2,16,24
2309,264.38,0,bulldog,dog,36,2,2,1
2310,409.22,0,spaniel,dog,34,2,9,59
2311,99.76,0,labrador,dog,31,0,6,53
2312,265.93,0,poodle,dog,40,0,19,25
2313,283.06,0,ragdoll,cat,40,6,16,29
2314,189.41,0,spaniel,dog,60,4,4,54
2315,233.88,0,labrador,dog,57,0,2,25
2316,125.25,0,ragdoll,cat,39,1,13,49
2317,492.18,1,retriever,dog,50,1,15,34
2318,250.08,0,spaniel,dog,41,1,17,38
2319,352.64,0,bulldog,dog,42,2,4,27
2320,217.29,0,poodle,dog,37,0,5,5
2321,153.33,1,spaniel,dog,52,3,18,56
2322,78.76,1,spaniel,dog,37,1,15,22
2323,378.81,0,retriever,dog,50,0,5,19
2324,355.22,0,ragdoll,cat,48,1,2,51
2325,315.55,0,bulldog,dog,46,1,2,44
2326,328.96,0,bulldog,dog,51,0,10,22
2327,317.58,0,spaniel,dog,53,1,8,8
2328,233.41,0,labrador,dog,41,2,23,25
2329,423.45,0,poodle,dog,30,1,18,36
2330,401.35,0,bulldog,dog,40,0,9,27
2331,584.89,1,bulldog,dog,41,0,11,19
2332,204.94,0,poodle,dog,40,1,15,48
2333,190.04,0,labrador,dog,46,2,2,59
2334,310.01,0,retriever,dog,51,2,0,29
2335,145.38,0,retriever,dog,42,3,7,29
2336,297.81,0,ragdoll,cat,42,2,8,16
2337,322.53,0,bulldog,dog,43,2,5,40
2338,520.96,0,labrador,dog,34,1,4,59
2339,136.08,0,bulldog,dog,28,2,8,54
2340,111.13,0,spaniel,dog,53,1,14,33
2341,178.54,0,poodle,dog,44,1,7,41
2342,226.75,1,poodle,dog,62,0,1,48
2343,270.83,0,bulldog,dog,32,1,14,58
2344,474.34,0,spaniel,dog,58,0,14,21
2345,348.98,0,labrador,dog,25,0,8,45
2346,155.08,0,labrador,dog,29,2,6,17
2347,282.12,0,retriever,dog,41,1,5,54
2348,172.54,0,ragdoll,cat,45,0,12,56
2349,326.03,0,spaniel,dog,46,1,9,35
2350,220.6,0,retriever,dog,39,1,2,27
2351,273.24,0,maine_coon,cat,39,0,5,50
2352,149.47,1,poodle,dog,58,2,23,39
2353,205.08,0,spaniel,dog,37,0,8,38
2354,812.56,0,retriever,dog,39,0,14,38
2355,372.05,1,bulldog,dog,30,4,4,38
2356,192.31,0,bulldog,dog,36,2,15,46
2357,120.87,0,siamese,cat,27,3,6,3
2358,277.12,1,retriever,dog,40,2,4,22
2359,207.36,0,poodle,dog,36,1,1,27
2360,173.12,1,ragdoll,cat,40,1,8,17
2361,368.91,0,bulldog,dog,38,1,25,8
2362,344.12,0,labrador,dog,45,2,3,56
2363,117.54,0,poodle,dog,35,2,17,36
2364,511.83,0,retriever,dog,45,0,19,2
2365,345.41,0,poodle,dog,32,1,8,44
2366,282.01,0,retriever,dog,55,2,8,20
2367,175.4,0,bulldog,dog,60,2,2,44
2368,155.65,0,retriever,dog,47,2,4,39
2369,396.18,0,maine_coon,cat,38,1,8,14
2370,369.44,1,bengal,cat,37,3,17,11
2371,133.59,0,spaniel,dog,30,1,6,54
2372,258.51,0,poodle,dog,33,0,6,5
2373,147.44,1,bulldog,dog,49,3,8,6
2374,686.34,0,persian,cat,57,0,7,26
2375,247.46,0,spaniel,dog,49,1,43,31
2376,448.86,0,spaniel,dog,22,5,8,33
2377,300.34,0,persian,cat,47,1,5,50
2378,267.16,0,poodle,dog,39,4,7,42
2379,188.09,1,siamese,cat,43,1,19,29
2380,384.12,0,labrador,dog,35,0,2,27
2381,342.25,1,spaniel,dog,29,1,15,57
2382,119.53,0,bulldog,dog,37,0,10,1
2383,156.31,0,bulldog,dog,41,0,8,7
2384,269.27,0,labrador,dog,32,1,12,30
2385,697.66,0,bulldog,dog,47,2,15,56
2386,488.49,0,retriever,dog,38,2,15,51
2387,172.63,1,bulldog,dog,48,1,6,50
2388,59.86,0,spaniel,dog,35,2,7,5
2389,129.85,0,labrador,dog,38,2,2,37
2390,195.09,0,bengal,cat,42,0,5,8
2391,227.91,1,bulldog,dog,42,3,1,19
2392,193.4,0,bengal,cat,46,3,1,30
2393,403.04,0,labrador,dog,45,2,5,39
2394,148.57,0,spaniel,dog,28,0,1,56
2395,225.23,0,retriever,dog,54,1,3,11
2396,495.47,0,labrador,dog,34,1,12,24
2397,571.78,1,poodle,dog,48,2,12,15
2398,148.37,0,spaniel,dog,59,2,14,2
2399,122.69,0,ragdoll,cat,51,1,7,18
2400,274.0,0,retriever,dog,53,2,11,53
2401,556.22,0,persian,cat,39,0,2,28
2402,299.19,0,bengal,cat,52,0,18,41
2403,111.23,0,bengal,cat,51,1,5,37
2404,231.49,0,ragdoll,cat,49,0,21,40
